"Die Uni Essex ist in Trimester eingeteilt, wenn ich das richtig verstanden habe. Der erste Term geht von Anfang Oktober bis Mitte Dezember. Der zweite Term von Mitte Januar bis Mitte/Ende März und der dritte Term ist dann im Sommer, in dem aber lediglich Prüfungen geschrieben werden. Zum Frühlings- und Sommer Term kann ich nicht so viel sagen, da ich im Herbst/Winter da war. _x000D_
Ich hatte auch schon während des Semesters Abgaben von Essays oder Assignments. Die Prüfungswoche war dann wie gesagt vom 18.-22.12. ACHTUNG! Manche Module gehen ein ganzes Jahr, aber ihr habt bei manchen die Möglichkeit es nur für ein Semester zu belegen. Wenn dies bei euch der Fall ist und zu dem Modul eine Prüfung gehört, wird die Prüfung, obwohl im Syllabus vielleicht steht, dass sie im Sommer geschrieben wird, in den Winter-Term vorgezogen (eben für alle, die das Modul nur ein Semester belegen). Das habe ich glorreich verbaselt, aber da war die Uni Essex und die Uni Mannheim echt entgegenkommend, und ich konnte die Prüfung dann zur vorgesehenen Zeit in Mannheim schreiben. _x000D_
Das Kursangebot an der Uni Essex gefällt mir sehr gut, es war auch letztendlich mit ein ausschlaggebender Punkt, weshalb ich mich für die Uni entschieden habe. Man wird bei den Assignments eher an die Hand genommen und man muss auch keine quantitative Hausarbeit schreiben, wie wir das größtenteils aus Mannheim kennen, aber dennoch habe ich mich zu keinem Zeitpunkt unterfordert gefühlt und die Kurse als sehr bereichernd wahrgenommen. Ich hatte auch eine angenehme Diversität an Prüfungsleistungen: Ich musste z.B. eine Präsentation halten, zwei Essays und eine Literature Review schreiben. In meinem Game-Theory Kurs hatte ich zwei Problem Sets und eine Prüfung und in meinem Soziologie Kurs noch eine weitere Prüfung. Das war alles gut zu bewältigen, manchmal mit Phasen in denen man mehr tun musste und dann gab es auch wieder entspanntere Phasen._x000D_
Der Campus ist eigentlich wie eine kleine Stadt für sich: Es gibt mehrere Clubs, Restaurants, Einkaufsläden, Bars, zwei Banken, Cafés, ein Kino etc. Ich habe ganz viel gekocht und mir fast immer Essen mitgenommen, da das Essen auf dem Campus recht teuer ist (meistens mehr als 5 Pounds pro Gericht). Jeden Donnerstag gibt es einen Markt auf dem Campus, auf dem ich immer mein Gemüse gekauft habe. Es gibt auch mehrere Essensstände, vegane Köstlichkeiten und einen großen Bäckersstand, wo es auch echt gutes Brot gibt! _x000D_
Die Uni bietet für Studierende, deren Muttersprache nicht Englisch ist unterstützende Kurse an. Dazu gibt es einen English Language Assessment Test in der Woche bevor die Uni anfängt. Es wird zwar gesagt, dass dieser verpflichtend ist, aber tatsächlich ist er nur verpflichtend, wenn ihr auch an dem Unterstützungsangebot teilnehmen möchtet. Da gibt die Uni sich auch echt Mühe. Ich bin zwar letztendlich nicht so oft zu meinem Speaking Skills Kurs gegangen, aber bin dennoch sehr dankbar, dass so etwas angeboten wird.";110;0.9881;{'neg': 0.012, 'neu': 0.902, 'pos': 0.086, 'compound': 0.9881}
"Die Erasmus Universität ist eine sehr gute Uni für Wirtschaftswissenschaften, dementsprechend war das Kursangebot auch mehr als ausreichend. Die Benotung und Art der Prüfungen ist jedoch etwas anders als in Mannheim, generell denke ich es ist schwieriger in Rotterdam sehr gute Noten zu bekommen als in Mannheim. Das liegt einerseits daran, dass an der Erasmus Universität nicht nach Verteilung benotet wird, Klausuren werden also prinzipiell nicht „hochkorregiert“, zudem erklärte die Auslandskoordinatorin schon zu Beginn, dass die niederländische Mentalität eher dahin geht nie die Bestnote zu vergeben. Was für mich noch neu war ist die Bewertung mit „Guess-factor“: in Multiple Choice Klausuren wird jedem Studenten von Vorneherein eine bestimmt Prozentzahl and Punkten abgezogen, da die Möglichkeit besteht, dass man die richtige Antwort nur geraten haben könnte. Solche Bewertungsverfahren werden in der Umrechnungstabelle von niederländischen zu deutschen Noten leider nicht berücksichtigt und machen es schwierig sehr gute Noten mit nach Hause zu bringen._x000D_
Generell ist das Studienjahr nicht in zwei Semester unterteilt, sondern in fünf Blocks. Unser Herbstsemester besteht in Rotterdam aus Block 1 und Block 2, d.h. zwei Mal neue Kurse, zwei Mal Klausurenphase, jedoch auch etwas weniger Stoff pro Kurs._x000D_
Der Campus der Universität ist toll, es gibt eine Mensa, ein Food Plaza mit Starbucks, Döner, Asiate, etc., einen Supermarkt, ein Fitnessstudio und eine Bar. Außerdem werden viele Gebäude momentan renoviert, alles in allem sehr modern und komfortabel. Der Campus ist mit dem Rad zehn Minuten vom Stadtzentrum entfernt. Sprachkurse werden ebenfalls angeboten, ich habe jedoch keinen belegt und es war im Nachhinein meiner Erfahrung nach auch nicht nötig, da Niederländer im Allgemeinen sehr gutes Englisch sprechen und teils auch Deutsch. Allgemein sollte man wissen, dass sehr viele Deutsche in Rotterdam studieren, nicht nur als Teil von Erasmus, sondern voll allem als Vollzeit-Studenten.";111;0.9911;{'neg': 0.027, 'neu': 0.813, 'pos': 0.16, 'compound': 0.9911}
Die NTNU ist zu eine der führenden technischen Universitäten in Europa. Der wirtschaftliche Teil ist deshalb eher klein aber hat mir super gefallen. Ich fands toll an einem solchen großen Campus mit so viel Leben zu studieren. Die Professoren sind alle super nett und man kann sie jederzeit nach Hilfe fragen. Ich fand es deutlich persönlicher als in Mannheim. Die verschiedenen Cafeterien sind ganz gut, aber nicht mit unserer Hauptmensa in Sachen Preis vergleichbar (ab 6-7€). Generell nehmen sich die meisten norwegischen Studenten ein matpakken (Lunchpaket) von zu Hause mit.;112;0.9756;{'neg': 0.013, 'neu': 0.731, 'pos': 0.256, 'compound': 0.9756}
"Die Uni selbst hat relativ viele Kurse, aus denen man wählen kann. Allerdings kann es dabei zu Überschneidungen kommen, was das Angebot wieder eingrenzt. Man hat in den ersten zwei Wochen Zeit, sich alle Kurse, an denen man interessiert ist, anzuschauen und kann sich dann einschreiben. _x000D_
Ich habe mich für vier Kurse entschieden und diese werden voraussichtlich alle angerechnet. _x000D_
Die meisten Kurse hatte ich vormittags bis auf einen Kurs, den ich abends hatte. Zwei meiner Kurse fanden zweimal wöchentlich statt, die anderen zwei nur einmal wöchentlich. _x000D_
Eine Mensa, wie wir sie in Mannheim kennen, gibt es in Salamanca nicht aber es gibt eine Cafeteria und auch viele relativ günstige Restaurants. Ich habe mir oft einfach Essen von zuhause mitgebracht und Picknick mit Freunden auf der Wiese vor der Bibliothek gemacht. Das Sprachniveau ist relativ hoch aber wenn man ein B2 Niveau hat, kommt man sehr gut damit zurecht. Einen Sprachkurs habe ich selbst nicht gemacht.";113;0.9545;{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.9545}
Akademisch hat die USC sehr viel zu bieten. Vor allem die Kurse im Bereich International Business (IBUS) sind sehr angesehen und beliebt. Der Studiengang IB ist scheinbar der zweitbeste innerhalb der USA. Ich habe selbst drei IBUS Kurse belegt und war sowohl thematisch als auch didaktisch sehr angetan. Generell kann man sagen, dass sich der Unterricht an der USC extrem von den Vorlesungen in Mannheim unterscheidet. Ich bin unglaublich gern in die Uni gegangen. Das lag vor allem daran, dass die Kurse sehr interaktiv gestaltet waren und Inhalte vermittelt wurden, die tatsächlich eine praktische Bedeutung zu haben schienen. Bei Bedarf kann man seine Professoren auch für weitere Fragen in ihren Office Hours besuchen. Aufgrund der akademischen Qualität der USC möchte ich jedem ans Herz legen das Semster nicht nur zum Party machen zu nutzen. Bei der Kurswahl gilt first-come first-serve, also verschlaft die Anmeldung nicht.;114;0.9581;{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.9581}
Die Universität in Málaga hilft einem bei der Organisation leider nicht wirklich und man kriegt kaum Informationen seitens der Uni. Durch Kontakte zu anderen Studierenden ergibt sich aber alles und man lebt sich schnell ein. Die Uni hat ein sehr breites und interessantes Kursangebot und ich wurde schnell fündig. Die Vorlesungszeit hat bei mir Anfang Oktober angefangen, es gab eine Weihnachtspause und dann nochmal zwei Wochen im Januar. Danach hatte ich noch drei Wochen Klausuren. Das System in Spanien ist ganz anders als in Deutschland und erstmal etwas schwierig zu verstehen. Man hat 2-3 mal in der Woche die Grupo Grande (mit allen, eher wie eine Vorlesung) und noch einmal die Woche die Grupo Reducido (nur ein Teil der Studenten, eher praktisch wie ein Seminar). Die Klausur zählt am Ende teilweise nur noch 50%. Mein Spanisch war auch schon vor dem Aufenthalt gut, ich habe dennoch einen C1-Kurs in Málaga besucht, welcher auch viel Spaß gemacht hat. Da ich vorher nicht an den spanischen Akzent gewöhnt war und vor allem die Malagueños beim Sprechen die Wörter stark zusammenziehen oder das Ende weglassen, war es trotzdem manchmal etwas schwer alles zu verstehen. Ich konnte dem Unterricht trotzdem gut folgen und die Dozenten sind auch sehr hilfsbereit bei Nachfragen. Meine Kurse waren alles am Campus in Teatinos, welcher mir auch sehr gut gefallen hat. Die Cafeteria und der Außenbereich bei der Tourismusfakultät sind besonders schön. Das Kursniveau war bei meinen Kursen geringer als ich es von Mannheim gewöhnt war und der Arbeitsaufwand während des Semesters war bis auf die Klausurenphase auch sehr gering.;115;0.9772;{'neg': 0.053, 'neu': 0.803, 'pos': 0.144, 'compound': 0.9772}
"An das Studium an der University of Bath gestaltet sich anders als in Mannheim. Vorlesungen finden in deutlich kleineren Vorlesungsgruppen statt und sind mehr Diskussionsrunden auf Basis der wissenschaftlichen Artikel, die vorher gelesen werden. Es wird großen Wert auf die Anwendung der gelernten Themen gelegt, sodass eigentlich zu jeder Unit mindestens ein Projekt durchgeführt werden und als Essay ausgearbeitet eingereicht werden muss. _x000D_
Bath legt hohen Wert auf ein herzliches Klima, welches sich sowohl im nahen Verhältnis zwischen Professoren und Studenten, aber auch den vielen Ressorts und am Campus ansässigen Sportvereinen verdeutlicht. Zum Studentenleben gehört daher auch das Engagement in der Student Union oder die Teilnahme an Sportevents. _x000D_
Durch die Abgabe von Essays mitten im Semester sowie die große Menge an Artikeln sollte der Stoff immer aufgearbeitet werden, sodass man nicht vor Deadlines hinterherhinkt. Klausuren werden gegen Ende des Semesters geschrieben. Es ist aber auch möglich nur Kurse zu belegen, die mit Essays abgeschlossen werden, sodass gar keine Klausuren geschrieben werden.";116;0.9326;{'neg': 0.023, 'neu': 0.851, 'pos': 0.125, 'compound': 0.9326}
"Die EAFIT ist eine private Uni mit wirtschafts- und ingenieurwissenschaftlichem Fokus und eigenem Campus im Süden von Medellín. In der Uni habe ich mich immer ziemlich abgeschottet vom sonstigen Leben in der Stadt gefühlt. Neben den Vorlesungs- und Seminarräumen gibt es hier auch eine Bibliothek, verschiedene Café- und Essensketten und andere Angebote für Studierende wie Lernräume, ein eigenes Fitnessstudio, Sportplätze und einen Raum, der anscheinend nur dafür gedacht ist, dort Netflix zu schauen._x000D_
Insgesamt hatte ich das Gefühl, dass die Uni deutlich weniger divers ist als die öffentlichen Universitäten, da die Menschen dort zum Großteil aus reicheren Familien kommen und ich auch das Gefühl hatte, dass es z.B. stärkere „Dresscodes“ gibt, als an den großen öffentlichen Unis in Medellín (Universidad de Antioquia und Universidad Nacional). Die Universidad de Antioquia einmal zu besuchen, lohnt sich meiner Meinung nach sehr (ihr könnt auch einfach so bzw. mit der EAFIT Studi-Karte reingehen). Ich fand den Campus super schön und angenehm, es ist super spannend diesen mit der EAFIT zu vergleichen, und es gibt sogar noch ein kostenloses Museum, in dem viel zu indigener Kultur zu finden ist, auf dem Campus. Hinter der Uni befindet sich außerdem noch eine Kurve, in der abends immer Menschen sitzen und wo es gutes und günstiges Streetfood gibt._x000D_
Im Unialltag gab es gerade was die Struktur der Kurse angeht Unterschiede zum Studium in Mannheim. Zum einen müssen alle Kurse bereits zu Beginn des Semesters angemeldet werden (danach lässt sich nur noch abwählen). Es lohnt sich also wie gesagt, vorher schon eine ungefähre Vorstellung zu haben, welche Fächer mensch dort belegen möchte. In fast allen Kursen gibt es über das Semester verteilt Zwischenprüfungen („Parciales“) und -Abgaben. Der Aufwand für die Uni wird so im Semester höher, dafür fällt die intensive Klausurenphase am Ende des Semesters etwas weg (in meinen Kursen wurde die Abschlussprüfung meist mit 30% der Note bewertet). Generell hatte ich das Gefühl, dass die Uni verschulter war als in Mannheim, es fand meinem Empfinden nach mehr direkte Kommunikation zwischen Dozierenden und Studierenden statt und ich hatte tendenziell kleinere Kurse als in Mannheim._x000D_
Das Semester beginnt Anfang Juli, ist dadurch aber auch schon Mitte/Ende November zu Ende.";117;0.9904;{'neg': 0.021, 'neu': 0.853, 'pos': 0.126, 'compound': 0.9904}
"Mein erster Eindruck der Austauschuniversität war sehr positiv, da das International Office die Austauschstudierenden sehr willkommen hieß, so wurden uns im Verlauf der Einführungstage immer wieder Pizzen und empanadas spendiert. Im Verlauf des Semesters wurde auch die hervorragende Arbeit des Studienbüros deutlich, wann immer man auf Hilfe angewiesen war, ganz gleich ob universitäre oder außeruniversitäre Angelegenheiten, war meist sofort ein Betreuer zur Stelle._x000D_
Der Campus und die Universität empfand ich aufgrund der Lage und der Modernität des Baus als einen der schönsten Orte in Buenos Aires. Die Universität ist gut gelegen, da sie in Puerto Madero, einer der modernsten Stadtteile Buenos Aires liegt und somit direkt am Wasser. Des Weiteren ist der Campus sehr kompakt, man hat also keine langen Laufwege zwischen den Vor-lesungen bzw. den Kursorten._x000D_
Meine Erfahrungen mit den von mir belegten Kursen war in jederlei Hinsicht positiv. Die UCA hat ein Programm mit der Bezeichnung PEL. Im Unterschied zu den normalen Kursen können die PEL-Kurse nur von Austauschschülern belegt werden. Somit werden in Teilen auch mangel-haften spanischen Sprachkenntnissen anderer Austauschstudierender Rechnung getragen. Des Weiteren zählten 75% Anwesenheit und diese wurde auch streng kontrolliert: Fehlte man mehr als 75% der Vorlesungszeit, ging der Prüfungsanspruch verloren. _x000D_
_x000D_
Ich belegte vor Ort folgende Kurse, welche ich alle im Einklang mit meinem Studienverlaufsplan der Politikwissenschaften der Universität Mannheim wählte, mir alle anrechnen lassen konnte, was in der Konsequenz dazu führte, dass ich nun in diesem Fach scheinfrei bin und mein Erstes Staatexamen in diesem Fach im kommenden HWS 2020/21 ablegen kann: Métodos Cuantitativos aus dem Modul SOCIALESCS POLÍTICAS, RELACIONES INTERNACIONALES E HISTORIA, Polítca Comparada (aus demselben Modul), und Historia Política de América (ebenfalls aus demselben Modul). Wie die Titel der zwei erstgenannten Veranstaltungen vielleicht schon vermuten lassen, waren diese Kurse sehr Statistiklastig (bewusst gewählt), ich hatte in jenen in einem ausgesprochen sehr gut didaktisierten Kursaufbau und Kursverlauf lernen können, mit Stata (eine Statistik-Software) und R (Programmiersprache) zur Analyse von politischen Daten umzugehen._x000D_
_x000D_
Zudem mussten wir zu Beginn des Aufenthaltes ein Sprachtest ablegen, mit welcher unser Sprachniveau ermittelt wurde, der ähnlichen Normen und Prämissen zugrunde zu liegen scheint, wie der der GER (Gemeinsamer Europäischer Referenzrahmen für Sprachen). Nach dieser Einstufung mussten sich alle Internationals in einen Sprachkurs der UCA ELE immatrikulieren, ich wählte hier den Kurs ‚Escritura y oralidad universitarias‘ bei der Dozentin Ágata Zaldívar, welche mit Abstand die beste Spanischdozentin gewesen ist, welche ich im Verlauf meines Studiums hatte: Sie hatte die Sprachkompetenz eines jeden Studierenden nochmals auf ein höheres Niveau gehoben.";118;0.9901;{'neg': 0.015, 'neu': 0.88, 'pos': 0.105, 'compound': 0.9901}
Den Unialltag an der UL empfand ich als komplett neue Erfahrung. Da die Uni einen riesigen Campus hat, auf dem es an nichts fehlt, spielt sich eigentlich das komplette Studentenleben dort ab und es ist wirklich immer etwas los. Auch wenn man nicht auf dem Campus wohnt, ist man als Bewohner von Castletroy super in die Geschehnisse auf dem Campus integriert und kann an allem teilhaben. So werden z.B. die Sportanlagen von vielen Einwohnern, Schulen und Vereinen mitgenutzt und auf dem Campus trifft man viele Einheimische und Besucher, die dort spazieren gehen oder die vielfältigen Angebote der UL nutzen. Kurz, der Campus ist absolut einmalig und dazu wunderschön! Wohnt man außerhalb Castletroys, kann es nützlich sein, sich ein Fahrrad anzuschaffen. Es lohnt sich, bei der Student Union nachzufragen, da diese manchmal einen Fahrradverkauf organisieren oder Charities empfehlen können, die Second-Hand-Räder verkaufen, die sie zum Teil auch wieder zurückkaufen. Auch der Bike Mechanic, der jeden Dienstag anzutreffen ist, verkauft Räder. Ich persönlich habe kein Fahrrad gekauft und es auch nicht vermisst. Meine deutsche Mitbewohnerin hingegen kaufte ein Fahrrad von einer anderen Studentin für 70€ ab und hatte es knapp zwei Wochen, bevor es geklaut wurde. Es ist leider bekannt, dass gerade in den ersten Semesterwochen Einbrecherbanden die Runde machen, die es eben genau auf solche neu erstandenen Gegenstände wie Fahrräder abgesehen haben. Natürlich muss jeder selbst wissen, ob er ein Fahrrad möchte/braucht, oder nicht, aber gerade in den ersten Wochen sind Räder sehr beliebt und oft maßlos überteuert, weswegen man es vielleicht erstmal ohne versuchen sollte. Mit fünf Kursen entsprach mein Pensum der Norm und ich war jeden Tag für mindestens eine Veranstaltung in der Uni. Jeder Kurs umfasst in der Regel zwei Vorlesungen und ein Tutorial pro Woche, wobei in letzterem Anwesenheitspflicht besteht. Ein Block ist dafür allerdings nur 50 statt 90 Minuten lang. Bezüglich des Kursniveaus gehen die Meinungen wohl auseinander, ich empfand es als nicht weniger „leicht“ oder „schwer“ als an der UniMa. Das Notensystem hingegen ist komplett anders, als man es in Deutschland gewohnt ist und man sollte sich gut damit vertraut machen, um nicht aus allen Wolken zu fallen, wenn man „nur“ 70% erreicht – die Prozentskala in Irland reicht nämlich nur von 0 bis 70%, was bedeutet, dass man mit 70% eine Bestnote erreicht hat. Die Atmosphäre in den Veranstaltungen selbst ist meist etwas lockerer und informeller, vor allem in den Tutorials. Wie oft berichtet, gibt es auf dem Campus verschiedenste Essens- und Einkehrmöglichkeiten. Während meines Auslandssemester verfielen alle Restaurants, die von Aramark betrieben werden (Starbucks, Subway, etc.), aufgrund ihrer Beteiligung am Direct Provision System in Limerick in Ungnade und sollten deshalb von den Studenten boykottiert werden. Davon einmal abgesehen, empfehle ich, einen Bogen um die Kettenrestaurants und -cafés zu machen und stattdessen lieber zum Scholars oder Stables Club zu gehen, die nicht von riesigen US-Unternehmen betrieben werden, freundliches Personal haben und jeden Tag eine neue Auswahl an frischgekochten Speisen anbieten. Auch der Farmer's Markt, der jeden Dienstag im Student Courtyard stattfindet, eignet sich super, um dort etwas zu Mittag zu essen. Unter den irischen Studenten gelten zudem die Sausage Rolls, die es im Café in der Bib zu kaufen gibt, als legendär. Die Bib, deren Neubau erst 2018 eröffnet wurde, ist eh sehr zu empfehlen, um dort in Ruhe zu lernen oder in einem der vielen Gruppenarbeitsräume an Projekten zu arbeiten. Sollte man mal krank sein, kann man sich einen Termin im Student Health Center geben lassen. Ich habe dort immer einen Termin direkt am selben Tag bekommen und wurde sehr kompetent und freundlich behandelt. Zudem bezahlt man als Student auch entsprechende Preise, nämlich zwischen 10 und 25€. Außerdem kann ich es jedem nur ans Herz legen, den Recruitment Drive zu besuchen und einem Club oder einer Society beizutreten. Dies verspricht nicht nur viele tolle Möglichkeiten, neue Dinge auszuprobieren und an Ausflügen und Events teilzunehmen, sondern ist auch ideal, um Iren und Studenten aus aller Welt kennenzulernen und regelmäßig zu socializen. Ich selbst war Mitglied des Outdoor Pursuit Clubs, der Tea Appreciation Society, Dance UL und der International Society. Letztere bemüht sich um viele Wochenendausflüge und Events, die vor allem Internationals ansprechen, aber auch viele Iren interessieren und immer ein Garant für viel Spaß sind. Tatsächlich finden jeden Tag verschiedenste Events auf dem Campus statt und gerade auch Student Life, die Studentenvereinigung, bietet über das Semester verteilt zahlreiche Workshops und veranstaltet Themenwochen, um über verschiedene Dinge zu informieren. Letztlich lässt sich sagen, dass die UL wirklich alles dafür tut, sich gut um ihre Studenten zu kümmern und bietet z.B. auch etliche Services und Sprechstunden an, die unter anderem auf Mental Health ausgelegt sind oder an die man sich wenden kann, wenn man einfach nur jemanden zum Reden braucht oder eine Tasse Tee trinken möchte. Bei Fragen oder Problemen bezüglich der Veranstaltungen, der Unterkunft oder sonstigen Belangen, die mit dem Auslandssemester an sich zu tun haben, sollte die erste Anlaufstelle immer die International Education Division sein, die sich super um einen kümmert.;120;0.9989;{'neg': 0.019, 'neu': 0.823, 'pos': 0.158, 'compound': 0.9989}
Das Kursangebot der NTU ist sehr vielfältig, sodass man eine recht große Auswahl hat. Bei der vorläufigen Kurswahl müssen die einzelnen Module vorher von der Uni Mannheim genehmigt werden. Zunächst bekommt man 2-3 Kurse zugeteilt. In den ersten beiden Vorlesungswochen (Add-Drop-Period) kann man dann die fehlenden Kurse adden, bzw. die, die man nicht belegen möchte, droppen. Dazu kann man jeden Tag bis zu 5 Kurse auf eine Warteliste setzen, welche dann jeden Tag nach 22 Uhr nach freien Kapazitäten vergeben werden. Ich hatte Glück, da ich direkt am ersten Tag der Add-Drop-Period alle meine Kurse zusammen hatte. Andere hatten weniger Glück und dann kann die Add-Drop-Period schon sehr stressig werden. Aus diesem Grund noch einmal die Empfehlung meinerseits mit möglichst vielen genehmigten Kursen in die Add-Drop-Period zu gehen, sodass man einen größeren Handlungsspielraum hat. Hierfür gibt die NTU aber auch nochmal genügend Informationen und Tipps, da es sonst recht chaotisch ablaufen kann. Die Vorlesungen gingen dann von Anfang August bis Mitte November. Ende September gibt es eine vorlesungsfreie Woche (Recess Week). Diese Woche ist ideal zum Verreisen, auch da in dieser Zeit auf dem Campus nichts los ist. Da die Benotung sich aus mehreren Assessments zusammensetzt, gibt es keine richtige Klausurenphase wie in Mannheim. So hatte ich nur eine Klausur in der ersten Woche nach Vorlesungsschluss. Dementsprechend war ich bereits Ende November mit allem durch und hatte dann noch Zeit, andere Länder in Südostasien zu erkunden. Man kann also seine Kurse durchaus so wählen, dass man gar keine Endklausuren hat. Die Art der Kurse unterscheidet sich auch von denen in Mannheim. Ein Kurs dauert 3 Stunden, wobei manche Profs deutlich früher Schluss machen und auch Pausen dazwischen einlegen. Dafür hat man einen Kurs nur einmal pro Woche, da er eher wie ein Seminar bzw. wie ein Fach in der Schule aufgebaut ist. Der Lernprozess ist sehr viel interaktiver (sowohl zwischen Prof und Studenten als auch zwischen den Studenten selbst, da es immer Gruppenarbeiten gibt). Zu den Assessments, die am Ende die Gesamtnote ausmachen, zählen Gruppenarbeiten, Assignments, Präsentationen, Quizze oder Tests. Vor allem die Business Kurse haben oft keine Endklausur. Allgemein wird die Mitarbeit benotet und macht mit 10-20% teilweise recht viel aus. Da der Prof bei gemeinsamen Projektarbeiten die Mitarbeit der einzelnen Gruppenmitglieder schlecht bewerten kann, bewerten sich die Gruppenmitglieder gegenseitig. Zudem gibt es meistens auch Anwesenheitspflicht und da die Kurse mit ca. 30 Leuten kleiner als in Mannheim sind, fällt es auch auf, wenn man fehlt. Das Kursniveau an der NTU empfand ich als etwas niedriger. Jedoch wird Leistung durch die jeweiligen Assessments und Mitarbeit kontinuierlich abgefragt, sodass der Arbeitsaufwand gleichmäßiger verteilt ist. Nichtsdestotrotz empfand ich es am Ende etwas stressig, weil sich viele Abgabetermine häufen (trotzdem nicht mit einer Klausurenphase in Mannheim vergleichbar). Auf dem Campus gibt es sehr viele Bibliotheken oder Reading Rooms, in denen man sehr gut lernen oder sich auf Test vorbereiten kann. Englisch ist einer der Amtssprachen in Singapur, weshalb man mit Englischkenntnissen keine Probleme hat. Auch wenn die Menschen dort teilweise einen starken Akzent „Singlish“ haben, konnte ich meine Profs immer gut verstehen.;121;0.9876;{'neg': 0.049, 'neu': 0.835, 'pos': 0.116, 'compound': 0.9876}
Generell weist das Studium an der UL einige Unterschiede zum Studium in Mannheim auf. Zum einen finden die Vorlesungen in kleineren Kursen statt und die Dozenten legen größeren Wert auf Mitarbeit. In einigen Vorlesungen gibt es auch Noten für die Anwesenheit. Darüber hinaus gibt es auch Unterschiede in den Prüfungsleistungen. Neben Anwesenheitsnoten gibt es auch häufiger bearbeitete Gruppenarbeiten, Vorträge oder schriftliche Abgaben. Auch die Notenskala unterscheidet sich deutlich: an der UL reiche 40%, um das Modul zu bestehen und 75% für eine 1,0. Damit ist es leicht gute Noten zu bekommen, sehr gute Noten sind jedoch seltener. Umso wichtiger ist es, schon während des Semesters die Abgaben zu nutzen, um bereits einige Prozente zu sammeln. Das Niveau scheint leichter zu sein als in Mannheim, die meisten irischen Studenten haben jedoch auch andere Ansprüche und eine andere Arbeitseinstellung.;122;0.9716;{'neg': 0.009, 'neu': 0.813, 'pos': 0.178, 'compound': 0.9716}
"3. Studium an der Gasthochschule…_x000D_
_x000D_
Um die benötigten 29 ECTS zu erhalten, muss man an der Gastuniversität 14-15 Credits belegen. Hiervon dürfen 50% fachfremd gewählt werden. Business Kurse kosten $ 21 extra je Credit. Diese Gebühr muss man als Austauschstudent jedoch nicht zahlen._x000D_
_x000D_
Kursangebot:_x000D_
Die MSU verfügt über ein sehr großes Angebot an Kursen sowohl im Bereich Business als auch in fachfremden Bereichen. Vor Antritt des Semesters habe ich mir sehr viele Kurse von der Universität Mannheim genehmigen lassen. In den ersten zwei Wochen konnte ich mir so die Kurse anschauen und basierend auf den Eindrücken und dem Kurssyllabus meine finale Kurswahlentscheidung treffen._x000D_
Unterrichtsmaterialien:_x000D_
Um die Hausaufgaben in einigen Kursen online einzureichen, ist ein kostenpflichtiger Zugang für eine Lernplattform erforderlich. Ebenso war für einen anderen Kurs eine Art Quiz-Fernbedienung notwendig, um die Anwesenheit und Mitarbeit zu gewährleisten. Die von den Professoren empfohlenen Bücher sind meist sehr teuer und nicht unbedingt notwendig. Der MSU-Bookstore bietet Studenten die Möglichkeit neben neuen Büchern auch gebrauchte Bücher mit einem Preisabschlag zu kaufen. Alternativ kann man sich Bücher auch für ein Semester bei Amazon Rent ausleihen. _x000D_
_x000D_
Unterricht:_x000D_
Der Unterricht unterscheidet sich sehr stark von der Universität Mannheim. Die Kurse erinnern mit der sehr geringen Anzahl an Studenten eher an Schulklassen und der Kontakt zu dem Professor findet auf persönlicher und informeller Basis statt. Die Module sind nicht wie in Mannheim in Übungen, Tutorien und Vorlesungen unterteilt, sondern bestehen meistens nur aus zwei bis drei Unterrichtseinheiten die in der Regel 50 Min bis 1h 15 Min dauern. Die finale Note setzt sich dabei aus vielen kleineren Leistungskontrollen, die während dem Semester anfallen, zusammen. Dadurch dass wöchentlich Hausaufgaben, Quizzes, Papers und Präsentationen fällig sind, ist der Lernaufwand sehr gut über das gesamte Semester verteilt und die finale Prüfungswoche kann tendenziell eher entspannt angegangen werden._x000D_
_x000D_
Campus:_x000D_
Der MSU-Campus ist sehr schön in Mitten des bergischen Umlands gelegen und verfügt über viele Grünflächen. Neben dem neugebauten Business-Gebäude werden derzeit weitere Bauprojekte auf dem Campus realisiert. In der unmittelbaren Nähe des Campus befinden sich ein Supermarkt, das Football-Stadium, diverse kleinere Restaurants und die Verbindungshäuser der Studenten.";123;0.9762;{'neg': 0.021, 'neu': 0.888, 'pos': 0.091, 'compound': 0.9762}
